tconst	titleType	genres	runtimeMinutes	startYear	averageRating	numVotes	movie_facebook_likes	cast_total_facebook_likes	num_user_for_reviews	gross	num_critic_for_reviews	budget	actor_1_facebook_likes	actor_2_facebook_likes
tt3949660	movie	Action,Adventure,Comedy	112	2016	6.0	90772	12000	8306	115	81638674	181	135000000	5000	833
tt1502712	movie	Action,Adventure,Sci-Fi	100	2015	4.2	161827	41000	1261	695	56114221	369	120000000	596	360
tt0477347	movie	Adventure,Comedy,Family	108	2006	6.4	335864	3000	55486	444	250863268	179	110000000	49000	3000
tt2126355	movie	Action,Adventure,Thriller	114	2015	6.1	229834	52000	16718	499	155181732	358	110000000	12000	2000
tt0120347	movie	Action,Adventure,Thriller	119	1997	6.5	191050	0	2958	328	125332007	160	110000000	811	766
tt0187393	movie	Action,Drama,History	165	2000	7.2	267791	4000	19454	1144	113330342	192	110000000	13000	2000
tt0349903	movie	Crime,Thriller	125	2004	6.5	379651	0	19359	627	125531634	198	110000000	11000	8000
tt0356910	movie	Action,Comedy,Crime	120	2005	6.5	478636	0	22722	798	186336103	233	120000000	11000	11000
tt2908446	movie	Action,Adventure,Sci-Fi	119	2015	6.2	231173	27000	22622	258	129995817	263	110000000	14000	5000
tt0338751	movie	Biography,Drama	170	2004	7.5	352589	0	34582	799	102608827	267	110000000	29000	3000
tt1320261	movie	Adventure,Comedy,Family	85	2010	4.9	68661	0	1173	121	42776259	184	112000000	480	392
tt0990407	movie	Action,Comedy,Crime	119	2011	5.8	159292	14000	13391	443	98780042	447	120000000	11000	1000
tt1253863	movie	Action,Drama	102	2014	6.2	293405	71000	10583	523	106369117	366	110000000	6000	1000
tt0472181	movie	Adventure,Animation,Comedy	103	2011	5.4	88504	31000	692	153	142614158	172	110000000	383	113
tt0299172	movie	Adventure,Animation,Comedy	76	2004	5.4	22490	304	13607	88	50026353	104	110000000	12000	513
tt3410834	movie	Action,Adventure,Mystery	120	2016	5.7	118045	12000	12452	144	66002193	181	110000000	6000	5000
tt0433035	movie	Action,Drama,Sci-Fi	127	2011	7.0	317765	36000	22254	426	85463309	327	110000000	20000	929
tt2017020	movie	Adventure,Animation,Comedy	105	2013	5.3	41080	0	914	59	71017784	125	105000000	681	71
tt0120179	movie	Action,Adventure,Crime	121	1997	3.9	79710	894	2027	248	48068396	79	160000000	673	368
tt1731141	movie	Action,Adventure,Sci-Fi	114	2013	6.6	235270	123000	12908	554	61656849	326	110000000	11000	635
tt0337978	movie	Action,Thriller	128	2007	7.1	400981	0	13961	782	134520804	354	110000000	13000	300
tt0120737	movie	Action,Adventure,Drama	178	2001	8.8	1778086	21000	22342	5060	313837577	297	93000000	16000	5000
tt0327437	movie	Action,Adventure,Comedy	120	2004	5.9	88812	0	3175	191	24004159	188	110000000	1000	1000
tt0248667	movie	Biography,Drama,Sport	157	2001	6.8	97761	0	14196	386	58183966	174	107000000	10000	851
tt0312528	movie	Adventure,Comedy,Family	82	2003	4.0	81342	946	2762	456	100446895	109	109000000	760	743
tt0320661	movie	Action,Adventure,Drama	144	2005	7.2	281056	0	19600	942	47396698	239	130000000	14000	5000
tt0164912	movie	Adventure,Comedy,Family	84	1999	5.9	131829	0	3382	179	140015224	101	133000000	979	886
tt0780521	movie	Adventure,Animation,Comedy	97	2009	7.1	137226	5000	2480	214	104374107	228	105000000	852	578
tt3659388	movie	Adventure,Drama,Sci-Fi	144	2015	8.0	818014	153000	14831	1023	228430993	568	108000000	13000	801
tt0399201	movie	Action,Sci-Fi,Thriller	136	2005	6.8	311569	0	34838	899	35799026	257	126000000	19000	12000
tt0141907	movie	Comedy,Romance	104	2001	4.5	4945	53	3133	89	6712451	62	90000000	752	631
tt0187078	movie	Action,Crime,Thriller	118	2000	6.5	272352	0	29069	498	101643008	175	90000000	12000	11000
tt0172495	movie	Action,Adventure,Drama	155	2000	8.5	1436624	21000	6521	2368	187670866	265	103000000	3000	933
tt0181689	movie	Action,Crime,Mystery	145	2002	7.6	536047	0	12546	1331	132014112	252	102000000	10000	798
tt0295297	movie	Adventure,Family,Fantasy	161	2002	7.5	606678	0	35672	858	261970615	232	100000000	11000	10000
tt0381061	movie	Action,Adventure,Thriller	144	2006	8.0	638490	0	9125	2301	167007184	400	150000000	6000	1000
tt0133152	movie	Action,Adventure,Sci-Fi	119	2001	5.7	216940	0	2776	1368	180011740	230	100000000	1000	658
tt0103064	movie	Action,Sci-Fi	137	1991	8.5	1056947	13000	2829	983	204843350	210	102000000	780	604
tt1152836	movie	Action,Biography,Crime	140	2009	7.0	294664	0	64599	585	97030725	357	100000000	40000	23000
tt0765429	movie	Biography,Crime,Drama	157	2007	7.8	415343	0	20354	458	130127620	300	100000000	18000	782
tt0111503	movie	Action,Comedy,Thriller	141	1994	7.2	251796	0	4528	351	146282411	94	115000000	2000	1000
tt1111422	movie	Action,Crime,Thriller	106	2009	6.4	194228	0	19906	285	65452312	267	100000000	18000	464
tt0970866	movie	Comedy,Romance	98	2010	5.5	111113	0	24082	152	148383780	180	100000000	22000	713
tt1386588	movie	Action,Comedy,Crime	107	2010	6.7	259480	16000	20233	316	119219978	265	100000000	12000	8000
tt0116213	movie	Action,Crime,Thriller	115	1996	6.1	108859	0	3454	131	101228120	81	100000000	1000	773
tt1853728	movie	Drama,Western	165	2012	8.4	1472501	199000	40978	1193	162804648	765	100000000	29000	11000
tt0116583	movie	Animation,Drama,Family	91	1996	7.0	152193	0	4842	230	100117603	80	100000000	2000	700
tt0120917	movie	Adventure,Animation,Comedy	78	2000	7.4	195422	0	2039	297	89296573	141	100000000	558	452
tt1764651	movie	Action,Adventure,Thriller	103	2012	6.6	302501	108000	57881	474	85017401	383	92000000	26000	13000
tt0368891	movie	Action,Adventure,Mystery	131	2004	6.9	321895	0	13679	692	173005002	193	100000000	12000	625
tt0449010	movie	Action,Adventure,Family	104	2006	5.1	125367	0	4487	1690	75030163	170	100000000	3000	762
tt0386117	movie	Adventure,Drama,Family	101	2009	6.7	103765	11000	1738	388	77222184	333	100000000	925	468
tt0848537	movie	Action,Adventure,Animation	102	2013	6.6	103844	17000	14552	113	107515297	203	100000000	14000	151
tt1243957	movie	Action,Thriller	103	2010	6.0	236704	25000	55175	374	67631157	321	100000000	40000	11000
tt0146675	movie	Action,Fantasy,Horror	122	1999	5.8	109436	2000	3903	524	66862068	174	83000000	1000	1000
tt0450259	movie	Adventure,Drama,Thriller	143	2006	8.0	531387	14000	33160	657	57366262	166	100000000	29000	3000
tt0993846	movie	Biography,Comedy,Crime	180	2013	8.2	1316807	138000	46057	1138	116866727	606	100000000	29000	11000
tt0112462	movie	Action,Adventure	121	1995	5.4	245363	0	2880	539	184031112	144	100000000	920	710
tt0120201	movie	Action,Adventure,Sci-Fi	129	1997	7.2	285425	0	2031	1049	54700065	192	105000000	660	475
tt1371111	movie	Drama,Mystery,Sci-Fi	172	2012	7.4	357686	124000	22686	828	27098580	511	102000000	15000	5000
tt1219342	movie	Action,Adventure,Animation	97	2010	6.9	82042	16000	4286	160	55673333	188	80000000	2000	653
tt0327554	movie	Action,Crime,Fantasy	104	2004	3.4	116868	0	3144	660	40198710	212	100000000	827	825
tt1267297	movie	Action,Adventure,Fantasy	98	2014	6.0	153389	21000	16235	269	72660029	245	100000000	12000	3000
tt0133240	movie	Adventure,Animation,Family	95	2002	7.2	112929	0	26940	217	38120554	127	140000000	23000	770
tt0457400	movie	Action,Adventure,Comedy	102	2009	5.3	69580	0	10552	224	49392095	167	100000000	8000	735
tt2333784	movie	Action,Adventure,Thriller	126	2014	6.1	178498	56000	52610	351	39292022	320	90000000	26000	13000
tt2058673	movie	Action,Adventure,Crime	114	2015	5.3	61743	37000	3962	163	28772222	163	105000000	1000	897
tt0362165	movie	Comedy,Family,Fantasy	94	2005	2.2	55470	881	1195	239	17010646	78	84000000	490	294
tt1390411	movie	Action,Adventure,Biography	122	2015	6.9	134240	27000	28328	161	24985612	289	100000000	26000	911
tt0180052	movie	Action,Comedy,Sci-Fi	95	2002	3.8	25630	416	6161	164	4411102	66	100000000	3000	695
tt0947810	movie	Action,Drama,Thriller	115	2010	6.8	135773	0	13761	261	35024475	266	100000000	13000	537
tt2452042	movie	Adventure,Animation,Comedy	88	2015	7.1	44986	33000	309	155	130174897	208	99000000	144	42
tt0120176	movie	Drama,Mystery,Thriller	110	1997	7.2	24279	578	1722	263	10200000	97	10000000	623	508
tt0209163	movie	Action,Adventure,Fantasy	130	2001	6.4	316130	0	15972	890	202007640	202	98000000	12000	3000
tt0217505	movie	Crime,Drama	167	2002	7.5	429777	0	47657	1166	77679638	233	100000000	29000	14000
tt1410063	movie	Drama,History,Romance	146	2011	7.6	52046	13000	23240	130	9213	136	94000000	23000	196
tt0423294	movie	Adventure,Animation,Comedy	85	2007	6.7	76417	0	25590	112	58867694	154	100000000	12000	11000
tt0327162	movie	Comedy,Horror,Sci-Fi	93	2004	5.3	65102	0	13748	407	59475623	169	90000000	11000	2000
tt0265086	movie	Action,Drama,History	144	2001	7.7	385258	10000	4270	1103	108638745	200	92000000	2000	820
tt1790886	movie	Comedy	85	2012	6.1	129939	18000	9271	177	86897182	255	95000000	8000	331
tt0119116	movie	Action,Adventure,Sci-Fi	126	1997	7.7	458902	18000	39319	742	63540020	173	93000000	14000	13000
tt1261945	movie	Comedy,Drama,Romance	146	2010	4.5	78665	0	4555	293	95328937	221	100000000	962	740
tt0138749	movie	Adventure,Animation,Comedy	89	2000	6.9	92652	0	3372	139	50802661	82	95000000	2000	919
tt1667889	movie	Adventure,Animation,Comedy	88	2012	6.5	203617	14000	25354	139	161317423	233	95000000	22000	1000
tt1661199	movie	Adventure,Drama,Family	105	2015	6.9	172693	56000	4671	323	201148159	343	95000000	2000	520
tt0380510	movie	Drama,Fantasy,Thriller	135	2009	6.7	166577	16000	2369	593	43982842	308	65000000	873	559
tt0266543	movie	Adventure,Animation,Comedy	100	2003	8.1	1005978	11000	5641	866	380838870	301	94000000	1000	939
tt0167260	movie	Action,Adventure,Drama	201	2003	8.9	1756235	16000	6434	3189	377019252	328	94000000	5000	857
tt0167261	movie	Action,Adventure,Drama	179	2002	8.7	1586803	10000	23052	2417	340478898	294	94000000	16000	5000
tt1121096	movie	Action,Adventure,Fantasy	102	2014	5.5	75553	16000	17098	154	17176900	175	95000000	12000	3000
tt0146316	movie	Action,Adventure,Fantasy	100	2001	5.8	206453	0	12150	824	131144183	199	115000000	11000	509
tt2209764	movie	Action,Drama,Sci-Fi	119	2014	6.2	224947	37000	54031	462	23014504	355	100000000	40000	11000
tt0163025	movie	Action,Adventure,Sci-Fi	92	2001	5.9	310307	0	2574	1236	181166115	198	93000000	693	595
tt1318514	movie	Action,Drama,Sci-Fi	105	2011	7.5	515540	47000	13118	646	176740650	529	93000000	11000	1000
tt0416236	movie	Action,Adventure,Drama	96	2008	6.5	93871	0	1614	125	71148699	198	90000000	770	419
tt1606378	movie	Action,Thriller	98	2013	5.3	204881	66000	15481	503	67344392	412	92000000	13000	787
tt0318974	movie	Drama,History,War	137	2004	6.0	20812	701	5780	267	22406362	106	107000000	2000	973
tt0317705	movie	Action,Adventure,Animation	115	2004	8.0	696313	0	1901	815	261437578	283	92000000	1000	723
tt0112760	movie	Action,Adventure,Comedy	124	1995	5.7	27754	1000	3611	169	11000000	61	98000000	1000	903
tt0814255	movie	Adventure,Family,Fantasy	118	2010	5.9	185255	9000	14024	419	88761720	217	95000000	8000	3000
tt0119654	movie	Action,Adventure,Comedy	98	1997	7.3	548305	0	12998	289	250147615	175	90000000	10000	826
tt0120363	movie	Adventure,Animation,Comedy	92	1999	7.9	560163	0	21275	515	245823397	191	90000000	15000	1000
tt0477080	movie	Action,Thriller	98	2010	6.8	193898	18000	25780	326	81557479	316	100000000	18000	3000
tt0266915	movie	Action,Comedy,Crime	90	2001	6.6	212906	0	664	394	226138454	127	90000000	191	165
tt0161081	movie	Drama,Horror,Mystery	130	2000	6.6	123694	0	12890	683	155370362	185	100000000	11000	627
tt0844471	movie	Adventure,Animation,Comedy	90	2009	6.9	222771	0	1227	156	124870275	191	100000000	622	526
tt1080016	movie	Adventure,Animation,Comedy	94	2009	6.9	238206	0	1258	132	196573705	188	90000000	835	256
tt0359950	movie	Adventure,Comedy,Drama	114	2013	7.3	308771	70000	5095	515	58229120	362	90000000	3000	806
tt0160127	movie	Action,Adventure,Comedy	98	2000	5.6	184557	0	15419	643	125305545	181	92000000	13000	1000
tt0407887	movie	Crime,Drama,Thriller	151	2006	8.5	1271094	29000	45648	2054	132373442	352	90000000	29000	13000
tt0120762	movie	Adventure,Animation,Comedy	88	1998	7.7	276097	12000	4478	222	120618403	143	90000000	2000	500
tt0942385	movie	Action,Comedy,War	107	2008	7.0	401681	0	23484	577	110416702	308	92000000	21000	1000
tt1568346	movie	Crime,Drama,Mystery	158	2011	7.8	451192	54000	20388	632	102515793	517	90000000	18000	1000
tt0112864	movie	Action,Adventure,Thriller	128	1995	7.6	379933	0	14274	346	100012500	148	90000000	13000	559
tt0988045	movie	Action,Adventure,Mystery	128	2009	7.6	614527	20000	23996	621	209019489	415	90000000	21000	979
tt2638144	movie	Action,Adventure,Drama	123	2016	5.7	43677	0	13391	1		1	100000000	11000	744
tt0230011	movie	Action,Adventure,Animation	95	2001	6.9	114386	0	15237	289	84037039	146	120000000	12000	802
tt2974918	movie	Adventure,Animation,Comedy	92	2015	5.0	18968	0	38450	53	85884815	70	90000000	35000	1000
tt0985699	movie	Drama,History,Thriller	121	2008	7.1	238503	0	14165	440	83077470	269	75000000	10000	1000
tt0960144	movie	Comedy	113	2008	5.5	198402	0	13446	380	100018837	198	90000000	11000	600
tt2120120	movie	Action,Comedy,Fantasy	105	2015	5.5	140019	39000	35367	342	78747585	253	88000000	22000	11000
tt0212720	movie	Drama,Sci-Fi	146	2001	7.2	302180	11000	6217	2153	78616689	281	100000000	3000	882
tt0338094	movie	Comedy,Family,Fantasy	99	2003	5.1	47783	988	2622	179	75817994	122	90000000	691	569
tt0118884	movie	Drama,Mystery,Sci-Fi	150	1997	7.5	268305	15000	12289	611	100853835	159	90000000	11000	1000
tt0164052	movie	Action,Horror,Sci-Fi	112	2000	5.8	129324	0	2356	628	73209340	180	95000000	833	624
tt0373926	movie	Crime,Mystery,Thriller	128	2005	6.4	105104	0	2100	411	72515360	227	80000000	591	249
tt1854564	movie	Adventure,Family,Fantasy	106	2013	5.8	115936	28000	10882	204	68558662	183	90000000	8000	956
tt0325703	movie	Action,Adventure,Fantasy	117	2003	5.6	136617	0	33154	316	65653758	157	95000000	18000	11000
tt3110958	movie	Action,Adventure,Comedy	129	2016	6.5	275025	15000	23031	139	64685359	196	90000000	11000	11000
tt0120053	movie	Action,Adventure,Romance	116	1997	6.2	66942	0	475	184	61355436	64	68000000	192	117
tt0266987	movie	Action,Crime,Thriller	126	2001	7.1	154314	0	12499	361	26871	142	92000000	11000	577
tt0183523	movie	Adventure,Sci-Fi,Thriller	114	2000	5.7	72721	0	4902	949	60874615	181	90000000	3000	933
tt1436562	movie	Adventure,Animation,Comedy	96	2011	6.9	220458	19000	12071	186	143618384	240	90000000	11000	560
tt0182789	movie	Comedy,Drama,Sci-Fi	132	1999	6.9	115437	0	55254	362	58220776	93	100000000	49000	1000
tt0120461	movie	Action,Drama,Sci-Fi	104	1997	5.5	75463	2000	5062	181	47474112	84	90000000	3000	643
tt0118972	movie	Action,Crime,Drama	111	1997	6.2	63967	979	26088	114	42877165	66	86000000	11000	11000
tt0267626	movie	Drama,History,Thriller	138	2002	6.7	62405	0	15149	278	35168677	136	100000000	14000	602
tt0082198	movie	Action,Adventure,Fantasy	129	1982	6.9	145355	0	2024	337	37567440	166	20000000	919	691
tt0352248	movie	Biography,Drama,History	144	2005	8.0	184064	0	2523	529	61644321	201	88000000	680	655
tt1041804	movie	Action,Family,Fantasy	110	2010	4.2	3849	788	2728	24	190562	47	90000000	887	886
tt0329575	movie	Drama,History,Sport	140	2003	7.3	71649	0	13808	455	120147445	175	87000000	12000	947
tt0117998	movie	Action,Adventure,Thriller	113	1996	6.4	190856	0	26239	395	241688385	114	92000000	22000	946
tt0162222	movie	Adventure,Drama,Romance	143	2000	7.8	569259	23000	15838	1051	233630478	221	90000000	15000	410
tt0366548	movie	Adventure,Animation,Comedy	108	2006	6.4	180834	0	70996	548	197992827	206	100000000	49000	20000
tt0372183	movie	Action,Mystery,Thriller	108	2004	7.7	453966	0	14161	806	176049130	239	75000000	13000	805
tt0118571	movie	Action,Drama,Thriller	124	1997	6.5	191346	0	23603	393	172620724	142	85000000	11000	10000
tt0240772	movie	Crime,Thriller	116	2001	7.7	551943	0	13028	845	183405771	186	85000000	11000	1000
tt1509767	movie	Action,Adventure,Fantasy	110	2011	5.7	106918	19000	27694	254	20315324	228	75000000	14000	8000
tt0837562	movie	Animation,Comedy,Family	91	2012	7.1	245989	28000	37142	168	148313048	256	85000000	12000	11000
tt0461770	movie	Adventure,Animation,Comedy	107	2007	7.0	193059	0	662	399	127706877	222	85000000	283	142
tt1599348	movie	Action,Thriller	115	2012	6.7	218951	19000	36237	276	126149655	298	85000000	18000	16000
tt0211181	movie	Adventure,Comedy,Family	100	2000	4.9	36980	372	4182	77	66941559	84	85000000	2000	795
tt0471042	movie	Action,Comedy,Crime	104	2011	6.2	140600	0	3768	194	78009155	236	75000000	2000	906
tt0457939	movie	Comedy,Romance	136	2006	6.9	278450	19000	17423	483	63224849	157	85000000	14000	3000
tt0120660	movie	Action,Thriller	132	1998	7.3	238797	0	11951	415	111544445	81	90000000	10000	660
tt1230414	movie	Comedy,Drama,Romance	121	2009	6.6	91152	0	15226	214	112703470	187	85000000	11000	2000
tt0496806	movie	Crime,Thriller	122	2007	6.9	338028	0	43499	288	117144465	238	85000000	14000	13000
tt0400717	movie	Adventure,Animation,Comedy	86	2006	6.1	93410	863	6081	100	84303558	107	85000000	4000	650
tt1840309	movie	Action,Adventure,Mystery	139	2014	6.6	447557	49000	22226	713	150832203	459	85000000	14000	5000
tt0215750	movie	Action,Drama,War	131	2001	7.6	256292	0	5103	662	51396781	187	68000000	5000	35
tt0327850	movie	Action,Adventure,Comedy	104	2003	6.7	105886	0	16930	255	47592825	151	85000000	12000	3000
tt0107362	movie	Action,Adventure,Comedy	130	1993	6.4	147862	0	2407	257	50016394	80	70000000	670	442
tt0397535	movie	Drama,Romance	145	2005	7.4	145713	0	2380	548	57010853	229	85000000	879	691
tt0463985	movie	Action,Crime,Thriller	104	2006	6.0	262586	0	1235	378	62494975	158	85000000	584	227
tt1430607	movie	Adventure,Animation,Comedy	97	2011	7.1	57922	0	2707	78	46440491	190	100000000	1000	579
tt0119643	movie	Drama,Fantasy,Romance	178	1998	7.2	231727	10000	23950	703	44606335	98	90000000	12000	11000
tt0233469	movie	Action,Drama,Thriller	108	2002	5.5	74335	941	1460	339	40048332	135	85000000	672	174
tt0078754	movie	Drama,Music,Musical	123	1979	7.9	30754	0	1476	146		84		813	388
tt1667353	movie	Adventure,Comedy,Drama	106	2012	5.6	87002	18000	11454	208	64933670	382	85000000	8000	886
tt0446029	movie	Action,Comedy,Fantasy	112	2010	7.5	411243	36000	12687	522	31494270	393	60000000	10000	1000
tt0298814	movie	Action,Adventure,Sci-Fi	135	2003	5.5	97738	0	1439	466	31111260	149	60000000	894	345
tt0144528	movie	Comedy,Romance,Sci-Fi	106	2000	4.4	50482	374	2818	171	123307945	94	65000000	611	592
tt0267913	movie	Adventure,Comedy,Family	89	2002	5.2	108369	0	6355	521	153288182	138	84000000	4000	2000
tt1343727	movie	Action,Crime,Sci-Fi	95	2012	7.1	267588	46000	578	588	13401683	432	35000000	409	107
tt0389860	movie	Comedy,Drama,Fantasy	107	2006	6.4	322280	7000	12700	685	137340146	173	70000000	11000	1000
tt0083767	movie	Comedy,Fantasy,Horror	120	1982	6.9	46225	0	2662	211		127	8000000	875	826
tt1287468	movie	Action,Adventure,Animation	82	2010	4.4	14999	0	3326	63	43575716	91	85000000	975	760
tt0489099	movie	Action,Adventure,Sci-Fi	88	2008	6.1	300430	0	21863	488	80170146	238	85000000	17000	4000
tt0411477	movie	Action,Adventure,Fantasy	120	2008	7.0	266180	3000	3632	342	75754670	345	85000000	3000	169
tt0443706	movie	Crime,Drama,Mystery	157	2007	7.7	514667	12000	36928	589	33048353	377	65000000	21000	15000
tt0216216	movie	Action,Mystery,Sci-Fi	123	2000	5.9	120827	0	5839	289	34543701	170	82000000	3000	975
tt0315327	movie	Comedy,Fantasy	101	2003	6.8	391514	0	21276	604	242589580	191	81000000	11000	7000
tt1320253	movie	Action,Adventure,Thriller	103	2010	6.5	339167	57000	46355	741	102981571	424	80000000	26000	13000
tt0117060	movie	Action,Adventure,Thriller	110	1996	7.1	410644	0	12760	378	180965237	154	80000000	10000	1000
